"-------------------------------------------------------------------------------------------"
" Monthly atmospheric CO2 concentrations (ppm) derived from flask air samples               "
" Christmas Island 157W 2N                                                                  "
"                                                                                           "
" Source: R. F. Keeling, S. C. Piper, A. F. Bollenbacher and S. J. Walker                   "
" Scripps CO2 Program ( http://scrippsco2.ucsd.edu )                                        "
" Scripps Institution of Oceanography (SIO)                                                 "
" University of California                                                                  "
" La Jolla, California USA 92093-0244                                                       "
"                                                                                           "
" Status of data and correspondence:                                                        "
"                                                                                           "
" These data are subject to revision based on recalibration of standard gases. Questions    "
" about the data should be directed to Dr. Ralph Keeling (rkeeling@ucsd.edu) and            "
" and Dr. Stephen Piper (scpiper@popmail.ucsd.edu), Scripps CO2 Program.                    "
"                                                                                           "
" Flask data in this file through 07-Jun-2017 last updated 15-Dec-2017                      "
"                                                                                           "
"-------------------------------------------------------------------------------------------"
"                                                                                           "
" Please cite as:                                                                           "
"                                                                                           "
" C. D. Keeling, S. C. Piper, R. B. Bacastow, M. Wahlen, T. P. Whorf, M. Heimann, and       "
" H. A. Meijer, Exchanges of atmospheric CO2 and 13CO2 with the terrestrial biosphere and   "
" oceans from 1978 to 2000.  I. Global aspects, SIO Reference Series, No. 01-06, Scripps    "
" Institution of Oceanography, San Diego, 88 pages, 2001.                                   "
"                                                                                           "
" If it is necessary to cite a peer-reviewed article, please cite as:                       "
"                                                                                           "
" C. D. Keeling, S. C. Piper, R. B. Bacastow, M. Wahlen, T. P. Whorf, M. Heimann, and       "
" H. A. Meijer, Atmospheric CO2 and 13CO2 exchange with the terrestrial biosphere and       "
" oceans from 1978 to 2000: observations and carbon cycle implications, pages 83-113,       "
" in "A History of Atmospheric CO2 and its effects on Plants, Animals, and Ecosystems",     "
" editors, Ehleringer, J.R., T. E. Cerling, M. D. Dearing, Springer Verlag,                 "
" New York, 2005.                                                                           "
"                                                                                           "
"-------------------------------------------------------------------------------------------"
"                                                                                           "
" The data file below contains 10 columns.  Columns 1-4 give the dates in several redundant "
" formats. Column 5 below gives monthly CO2 concentrations in micro-mol CO2 per mole (ppm)  "
" reported on the 2008A SIO manometric mole fraction scale.  This is the standard           "
" version of the data most often sought.  The monthly values have been adjusted             "
" to 24:00 hours on the 15th of each month.  Column 6 gives the same data after a seasonal  "
" adjustment to remove the quasi-regular seasonal cycle.  The adjustment involves           "
" subtracting from the data a 4-harmonic fit with a linear gain factor.  Column 7 is a      "
" smoothed version of the data generated from a stiff cubic spline function plus 4-harmonic "
" functions with linear gain.  Column 8 is the same smoothed version with the seasonal      "
" cycle removed.  Column 9 is identical to Column 5 except that the missing values from     "
" Column 5 have been filled with values from Column 7.  Column 10 is identical to Column 6  "
" except missing values have been filled with values from Column 8.  Missing values are     "
" denoted by -99.99                                                                         "
"                                                                                           "
" CO2 concentrations are measured on the '08A' calibration scale                            "
"                                                                                           "
  Yr, Mn,    Date,      Date,     CO2,seasonally,        fit,  seasonally,      CO2, seasonally
    ,   ,        ,          ,        ,  adjusted,           ,adjusted fit,   filled,adjusted filled
    ,   ,   Excel,          ,   [ppm],    [ppm] ,      [ppm],    [ppm],       [ppm],    [ppm]
1974, 01,   27044, 1974.0411,   -99.99,   -99.99,     -99.99,   -99.99,     -99.99,   -99.99
1974, 02,   27075, 1974.1260,   -99.99,   -99.99,     -99.99,   -99.99,     -99.99,   -99.99
1974, 03,   27103, 1974.2027,   -99.99,   -99.99,     -99.99,   -99.99,     -99.99,   -99.99
1974, 04,   27134, 1974.2877,   -99.99,   -99.99,     -99.99,   -99.99,     -99.99,   -99.99
1974, 05,   27164, 1974.3699,   -99.99,   -99.99,     -99.99,   -99.99,     -99.99,   -99.99
1974, 06,   27195, 1974.4548,   -99.99,   -99.99,     -99.99,   -99.99,     -99.99,   -99.99
1974, 07,   27225, 1974.5370,   -99.99,   -99.99,     -99.99,   -99.99,     -99.99,   -99.99
1974, 08,   27256, 1974.6219,   -99.99,   -99.99,     -99.99,   -99.99,     -99.99,   -99.99
1974, 09,   27287, 1974.7068,   -99.99,   -99.99,     -99.99,   -99.99,     -99.99,   -99.99
1974, 10,   27317, 1974.7890,   -99.99,   -99.99,     -99.99,   -99.99,     -99.99,   -99.99
1974, 11,   27348, 1974.8740,   -99.99,   -99.99,     -99.99,   -99.99,     -99.99,   -99.99
1974, 12,   27378, 1974.9562,   331.25,   331.78,     330.73,   331.23,     331.25,   331.78
1975, 01,   27409, 1975.0411,   331.92,   331.76,     331.49,   331.34,     331.92,   331.76
1975, 02,   27440, 1975.1260,   331.91,   331.54,     331.83,   331.44,     331.91,   331.54
1975, 03,   27468, 1975.2027,   331.92,   330.90,     332.57,   331.55,     331.92,   330.90
1975, 04,   27499, 1975.2877,   332.54,   330.99,     333.21,   331.67,     332.54,   330.99
1975, 05,   27529, 1975.3699,   332.29,   331.29,     332.80,   331.81,     332.29,   331.29
1975, 06,   27560, 1975.4548,   -99.99,   -99.99,     332.44,   331.96,     332.44,   331.96
1975, 07,   27590, 1975.5370,   332.06,   331.83,     332.32,   332.10,     332.06,   331.83
1975, 08,   27621, 1975.6219,   331.26,   331.81,     331.68,   332.25,     331.26,   331.81
1975, 09,   27652, 1975.7068,   331.58,   332.74,     331.22,   332.38,     331.58,   332.74
1975, 10,   27682, 1975.7890,   332.26,   333.57,     331.18,   332.49,     332.26,   333.57
1975, 11,   27713, 1975.8740,   332.52,   333.74,     331.35,   332.57,     332.52,   333.74
1975, 12,   27743, 1975.9562,   332.63,   333.15,     332.12,   332.63,     332.63,   333.15
1976, 01,   27774, 1976.0410,   332.84,   332.69,     332.83,   332.67,     332.84,   332.69
